position,x,value
617.0,1658019978960,1.468019723892212
618.0,1658019979896,1.683733582496643
619.0,1658019980838,1.2133065462112427
620.0,1658019981773,1.399237871170044
621.0,1658019982707,1.5960330963134766
622.0,1658019983645,1.545015811920166
623.0,1658019984582,1.3176051378250122
624.0,1658019985516,1.329272985458374
625.0,1658019986450,1.6274220943450928
626.0,1658019987384,1.4461381435394287
627.0,1658019988332,1.506271243095398
628.0,1658019989266,1.3440368175506592
629.0,1658019990201,1.4346778392791748
630.0,1658019991135,1.278666377067566
631.0,1658019992075,1.4940085411071777
632.0,1658019993012,1.5898832082748413
633.0,1658019993949,1.463374376296997
634.0,1658019994885,1.5372073650360107
635.0,1658019995822,1.4255857467651367
636.0,1658019996759,1.2848612070083618
637.0,1658019997703,1.4321542978286743
638.0,1658019998640,1.388594150543213
639.0,1658019999576,1.6032814979553223
640.0,1658020000514,1.3986691236495972
641.0,1658020001450,1.4209158420562744
642.0,1658020002385,1.2453038692474365
643.0,1658020003321,1.3025282621383667
644.0,1658020004256,1.3553354740142822
645.0,1658020005192,1.4446791410446167
646.0,1658020006126,1.2345967292785645
647.0,1658020007063,1.5810601711273193
648.0,1658020029981,1.5235562324523926
649.0,1658020030916,1.3668115139007568
650.0,1658020031856,1.292029857635498
651.0,1658020032787,1.5862454175949097
652.0,1658020033717,1.360546588897705
653.0,1658020034647,1.4519435167312622
654.0,1658020035577,1.4239810705184937
655.0,1658020036507,1.666266918182373
656.0,1658020037438,1.5357699394226074
657.0,1658020038368,1.4970654249191284
658.0,1658020039299,1.4481745958328247
659.0,1658020040231,1.4684629440307617
660.0,1658020041163,1.4662175178527832
661.0,1658020042094,1.3927395343780518
662.0,1658020043025,1.4809083938598633
663.0,1658020043957,1.5383293628692627
664.0,1658020044891,1.5741227865219116
665.0,1658020045824,1.3006508350372314
666.0,1658020046756,1.62361478805542
667.0,1658020047695,1.3679264783859253
668.0,1658020048644,1.5107886791229248
669.0,1658020049574,1.3634257316589355
670.0,1658020050508,1.363181471824646
671.0,1658020051442,1.3325403928756714
672.0,1658020052384,1.2877511978149414
673.0,1658020053320,1.5382999181747437
674.0,1658020054253,1.2602852582931519
675.0,1658020055186,1.3831344842910767
676.0,1658020056127,1.3283979892730713
677.0,1658020057068,1.4130637645721436
678.0,1658020058015,1.3172811269760132
679.0,1658020058949,1.5194847583770752
680.0,1658020059881,1.4953974485397339
681.0,1658020060815,1.3861171007156372
682.0,1658020061752,1.5919603109359741
683.0,1658020062689,1.334912657737732
684.0,1658020063623,1.2854437828063965
685.0,1658020064559,1.4092763662338257
686.0,1658020065495,1.2680184841156006
687.0,1658020066432,1.4157124757766724
688.0,1658020067371,1.2765239477157593
689.0,1658020068318,1.3259447813034058
690.0,1658020069255,1.5796383619308472
691.0,1658020070192,1.259250521659851
692.0,1658020071137,1.307790756225586
693.0,1658020072080,1.5053707361221313
694.0,1658020073018,1.4462991952896118
695.0,1658020073955,1.373531460762024
696.0,1658020074892,1.4022915363311768
697.0,1658020075830,1.5141233205795288
698.0,1658020090971,1.4118932485580444
699.0,1658020091902,1.3895037174224854
700.0,1658020092832,1.502681851387024
701.0,1658020093762,1.400402545928955
702.0,1658020094694,1.226014494895935
703.0,1658020095636,1.2835869789123535
704.0,1658020096568,1.3520926237106323
705.0,1658020097500,1.4753413200378418
706.0,1658020098432,1.4924819469451904
707.0,1658020099363,1.501534342765808
708.0,1658020100295,1.4304122924804688
709.0,1658020101230,1.3206173181533813
710.0,1658020102175,1.269511103630066
711.0,1658020103124,1.5469228029251099
712.0,1658020104079,1.3961995840072632
713.0,1658020105019,1.3768383264541626
714.0,1658020105953,1.3667316436767578
715.0,1658020106890,1.2892652750015259
716.0,1658020107824,1.2708324193954468
717.0,1658020108761,1.611197590827942
718.0,1658020109707,1.3535540103912354
719.0,1658020110642,1.5014071464538574
720.0,1658020111578,1.5798633098602295
721.0,1658020112515,1.5341687202453613
722.0,1658020113453,1.2069048881530762
723.0,1658020114389,1.4364502429962158
724.0,1658020115324,1.5041183233261108
725.0,1658020116259,1.6368157863616943
726.0,1658020117194,1.2492260932922363
727.0,1658020118129,1.3484647274017334
728.0,1658020119063,1.4363584518432617
729.0,1658020119998,1.4750696420669556
730.0,1658020120948,1.3492239713668823
731.0,1658020121883,1.4373657703399658
732.0,1658020122819,1.3457903861999512
733.0,1658020123754,1.3063372373580933
734.0,1658020124728,1.3153212070465088
735.0,1658020125676,1.5997397899627686
736.0,1658020126617,1.4401955604553223
737.0,1658020127553,1.3894387483596802
738.0,1658020128488,1.6300040483474731
739.0,1658020129422,1.3766727447509766
740.0,1658020130357,1.306015133857727
741.0,1658020131294,1.429602026939392
742.0,1658020132231,1.5448609590530396
