position,x,value
110.0,1658006859104,2.722759962081909
111.0,1658006860035,2.895786762237549
112.0,1658006860964,2.6680908203125
113.0,1658006861898,2.4533212184906006
114.0,1658006862826,2.5460500717163086
115.0,1658006863755,2.429769992828369
116.0,1658006864683,2.7588741779327393
117.0,1658006865614,2.5199148654937744
118.0,1658006866544,2.7309465408325195
119.0,1658006867477,2.568467378616333
120.0,1658006868412,2.4568047523498535
121.0,1658006869343,2.303220272064209
122.0,1658006870274,2.4889612197875977
123.0,1658006871207,2.2556374073028564
124.0,1658006872138,2.5002660751342773
125.0,1658006873074,2.362626791000366
126.0,1658006874005,2.2820184230804443
127.0,1658006874937,2.4386141300201416
128.0,1658006875868,2.368192434310913
129.0,1658006876801,2.359755754470825
130.0,1658006877733,2.497307062149048
131.0,1658006878667,2.753497838973999
132.0,1658006879600,2.297908306121826
133.0,1658006880532,2.754749298095703
134.0,1658006881464,2.1394460201263428
135.0,1658006882398,2.3554344177246094
136.0,1658006883331,2.3677945137023926
137.0,1658006884267,2.4373865127563477
138.0,1658006885202,2.6260063648223877
139.0,1658006886140,2.2152514457702637
140.0,1658006887074,2.532787799835205
141.0,1658006888009,2.264518976211548
142.0,1658006888945,2.388646364212036
143.0,1658006889880,2.208613872528076
144.0,1658006890815,2.304259777069092
145.0,1658006891750,2.477168321609497
146.0,1658006892686,2.4086554050445557
147.0,1658006893622,2.4589779376983643
148.0,1658006894567,2.333197593688965
149.0,1658006895504,2.3752238750457764
150.0,1658006918481,2.378333806991577
151.0,1658006919409,2.4990944862365723
152.0,1658006920337,2.389310359954834
153.0,1658006921265,2.245654582977295
154.0,1658006922195,2.489978551864624
155.0,1658006923130,2.20676326751709
156.0,1658006924063,2.5219180583953857
157.0,1658006924994,2.404705047607422
158.0,1658006925927,2.3721859455108643
159.0,1658006926862,2.389612913131714
160.0,1658006927793,2.293713092803955
161.0,1658006928731,2.44938325881958
162.0,1658006929663,1.9928499460220337
163.0,1658006930595,2.031470775604248
164.0,1658006931526,2.1730244159698486
165.0,1658006932458,2.109884262084961
166.0,1658006933388,2.182053565979004
167.0,1658006934320,2.148315191268921
168.0,1658006935251,2.2268919944763184
169.0,1658006936182,2.3141636848449707
170.0,1658006937117,2.0305142402648926
171.0,1658006938057,2.2537894248962402
172.0,1658006938990,2.222548484802246
173.0,1658006939930,2.426041603088379
174.0,1658006940863,2.27862548828125
175.0,1658006941797,2.119537591934204
176.0,1658006942730,2.389226198196411
177.0,1658006943667,2.2551887035369873
178.0,1658006944600,2.290778160095215
179.0,1658006945535,2.1794931888580322
180.0,1658006946465,2.167207956314087
181.0,1658006947400,2.222872018814087
182.0,1658006948332,2.2705605030059814
183.0,1658006949264,2.113065719604492
184.0,1658006950199,1.9931576251983643
185.0,1658006951132,2.263897657394409
186.0,1658006952068,2.235614776611328
187.0,1658006953004,2.2028486728668213
188.0,1658006953939,2.259289264678955
189.0,1658006954877,2.3063018321990967
190.0,1658006955814,2.4052138328552246
191.0,1658006956749,2.041036367416382
192.0,1658006957684,2.106332778930664
193.0,1658006958622,2.0985562801361084
194.0,1658006959557,2.1214685440063477
195.0,1658006960493,2.5418622493743896
196.0,1658006961429,2.3153607845306396
197.0,1658006962366,2.2499563694000244
198.0,1658006963310,2.2495312690734863
199.0,1658006964249,2.0060465335845947
200.0,1658006985070,2.1386303901672363
201.0,1658006985999,2.162555694580078
202.0,1658006986930,2.056049346923828
203.0,1658006987861,2.1604061126708984
204.0,1658006988793,1.9804145097732544
205.0,1658006989723,2.2636446952819824
206.0,1658006990656,2.0623602867126465
207.0,1658006991587,2.0817699432373047
208.0,1658006992518,2.0675930976867676
209.0,1658006993451,2.406545400619507
210.0,1658006994391,1.8751990795135498
211.0,1658006995321,2.1241817474365234
212.0,1658006996252,2.2658092975616455
213.0,1658006997183,2.0712037086486816
214.0,1658006998115,2.0516297817230225
215.0,1658006999048,2.1677446365356445
216.0,1658006999981,2.3617708683013916
217.0,1658007000913,1.940136194229126
218.0,1658007001843,2.356200933456421
219.0,1658007002776,2.0684123039245605
220.0,1658007003707,1.8497483730316162
221.0,1658007004645,2.248821496963501
222.0,1658007005578,2.097968101501465
223.0,1658007006513,2.1368024349212646
224.0,1658007007445,2.094101905822754
225.0,1658007008379,1.9509364366531372
226.0,1658007009311,2.2886979579925537
227.0,1658007010247,2.3233134746551514
228.0,1658007011182,2.050774574279785
229.0,1658007012115,2.3729703426361084
230.0,1658007013051,2.395707130432129
231.0,1658007013986,1.979236125946045
232.0,1658007014920,2.022800922393799
233.0,1658007015860,2.100935220718384
234.0,1658007016794,2.1234569549560547
235.0,1658007017730,2.1856462955474854
236.0,1658007018665,2.188983201980591
237.0,1658007019598,2.0831642150878906
238.0,1658007020534,2.227302074432373
239.0,1658007021472,2.4257090091705322
240.0,1658007022411,2.0667128562927246
241.0,1658007023352,2.079897165298462
242.0,1658007024289,2.1207571029663086
243.0,1658007025223,2.228179931640625
244.0,1658007026160,2.106109619140625
245.0,1658007027096,2.1906540393829346
246.0,1658007028030,2.374166488647461
247.0,1658007028966,2.2163658142089844
248.0,1658007029901,2.199666976928711
249.0,1658007030835,2.025733232498169
250.0,1658007053328,2.046598434448242
251.0,1658007054257,2.2150347232818604
252.0,1658007055187,1.9512906074523926
253.0,1658007056120,2.283543825149536
254.0,1658007057050,1.9650437831878662
255.0,1658007057983,1.9385789632797241
256.0,1658007058915,2.144350290298462
257.0,1658007059845,1.8836637735366821
258.0,1658007060783,2.191272020339966
259.0,1658007061714,1.8576464653015137
260.0,1658007062645,1.9050252437591553
261.0,1658007063574,1.7362762689590454
262.0,1658007064505,2.1128246784210205
263.0,1658007065435,2.093013286590576
264.0,1658007066367,2.0812792778015137
265.0,1658007067302,1.944144368171692
266.0,1658007068232,2.1951072216033936
267.0,1658007069163,2.042283058166504
268.0,1658007070093,2.3330743312835693
269.0,1658007071029,2.0048437118530273
270.0,1658007071963,1.9776501655578613
271.0,1658007072896,1.9417170286178589
272.0,1658007073832,2.1919960975646973
273.0,1658007074764,1.8519731760025024
274.0,1658007075697,1.7738088369369507
275.0,1658007076631,1.9342683553695679
276.0,1658007077566,2.0610458850860596
277.0,1658007078500,1.9167190790176392
278.0,1658007079432,2.2628235816955566
279.0,1658007080364,2.197870969772339
280.0,1658007081297,2.104527711868286
281.0,1658007082235,2.1698710918426514
282.0,1658007083169,1.9239264726638794
283.0,1658007084115,2.304896116256714
284.0,1658007085050,2.085679292678833
285.0,1658007085987,1.8789585828781128
286.0,1658007086924,2.1250243186950684
287.0,1658007087864,1.9742246866226196
288.0,1658007088800,2.0672309398651123
289.0,1658007089736,2.139047622680664
290.0,1658007090675,2.0694236755371094
291.0,1658007091610,2.0867841243743896
292.0,1658007092548,2.0221331119537354
293.0,1658007093486,2.0249414443969727
294.0,1658007094424,1.878740906715393
295.0,1658007095362,2.0275778770446777
296.0,1658007096303,1.8934056758880615
297.0,1658007097242,2.0653507709503174
298.0,1658007098184,1.8803353309631348
299.0,1658007120842,2.035107135772705
300.0,1658007121782,2.2179157733917236
301.0,1658007122709,1.8227784633636475
302.0,1658007123639,2.050137758255005
303.0,1658007124569,1.9764295816421509
304.0,1658007125505,1.8564677238464355
305.0,1658007126435,2.0643410682678223
306.0,1658007127364,1.9802803993225098
307.0,1658007128293,1.7583682537078857
308.0,1658007129222,1.886776089668274
309.0,1658007130152,1.7364356517791748
310.0,1658007131082,2.0292041301727295
311.0,1658007132016,1.8807899951934814
312.0,1658007132948,2.0151734352111816
313.0,1658007133880,1.7467900514602661
314.0,1658007134812,1.7151329517364502
315.0,1658007135744,1.9148054122924805
316.0,1658007136677,1.9727036952972412
317.0,1658007137607,2.3912012577056885
318.0,1658007138539,2.162079334259033
319.0,1658007139472,2.0154199600219727
320.0,1658007140404,2.072402238845825
321.0,1658007141340,1.8222942352294922
322.0,1658007142274,2.0228750705718994
323.0,1658007143206,1.8984005451202393
324.0,1658007144138,2.277857542037964
325.0,1658007145069,1.9102264642715454
326.0,1658007146006,2.0064125061035156
327.0,1658007146938,2.111539363861084
328.0,1658007147872,2.1182477474212646
329.0,1658007148810,2.3945767879486084
330.0,1658007149744,1.8931864500045776
331.0,1658007150678,2.033855438232422
332.0,1658007151613,1.8853977918624878
333.0,1658007152546,1.9335976839065552
334.0,1658007153490,2.165191888809204
335.0,1658007154432,1.9646899700164795
336.0,1658007155366,1.7157808542251587
337.0,1658007156301,1.8912160396575928
338.0,1658007157236,1.924032211303711
339.0,1658007158171,1.880958080291748
340.0,1658007159105,2.0657944679260254
341.0,1658007160041,1.8666261434555054
342.0,1658007160975,1.7699061632156372
343.0,1658007161915,2.2943718433380127
344.0,1658007162854,1.8737362623214722
345.0,1658007163790,1.9114503860473633
346.0,1658007164726,1.5640870332717896
347.0,1658007165661,1.9402884244918823
348.0,1658007166595,1.8460453748703003
349.0,1658007188107,1.8134435415267944
350.0,1658007189043,1.7649039030075073
351.0,1658007189977,1.951601505279541
352.0,1658007190907,1.9996157884597778
353.0,1658007191840,2.0028462409973145
354.0,1658007192775,2.1214942932128906
355.0,1658007193704,1.843217134475708
356.0,1658007194634,1.9262242317199707
357.0,1658007195563,2.207221746444702
358.0,1658007196494,1.7754716873168945
359.0,1658007197427,1.9995934963226318
360.0,1658007198358,1.9234899282455444
361.0,1658007199292,1.8395329713821411
362.0,1658007200224,2.0697507858276367
363.0,1658007201157,2.0442304611206055
364.0,1658007202087,2.007598638534546
365.0,1658007203019,1.7195329666137695
366.0,1658007203951,1.9349818229675293
367.0,1658007204886,1.9168641567230225
368.0,1658007205819,2.0122509002685547
369.0,1658007206750,2.0611791610717773
370.0,1658007207682,2.16707706451416
371.0,1658007208620,2.221449136734009
372.0,1658007209564,2.1247949600219727
373.0,1658007210511,1.6073358058929443
374.0,1658007211456,2.0540828704833984
375.0,1658007212398,2.258139133453369
376.0,1658007213331,1.7994441986083984
377.0,1658007214265,1.794198751449585
378.0,1658007215199,1.9735205173492432
379.0,1658007216139,2.01540207862854
380.0,1658007217079,2.0335612297058105
381.0,1658007218014,1.854768991470337
382.0,1658007218949,2.1981935501098633
383.0,1658007219886,1.906470775604248
384.0,1658007220828,1.9067411422729492
385.0,1658007221763,2.2380857467651367
386.0,1658007222706,1.8585937023162842
387.0,1658007223642,1.9144856929779053
388.0,1658007224578,1.934999942779541
389.0,1658007225516,1.849994421005249
390.0,1658007226452,2.061884641647339
391.0,1658007227387,1.6533430814743042
392.0,1658007228323,2.1735122203826904
393.0,1658007229271,1.9053220748901367
394.0,1658007230206,1.8938744068145752
395.0,1658007231141,2.1217052936553955
396.0,1658007232081,1.8424584865570068
397.0,1658007233017,2.0993995666503906
398.0,1658007233952,1.8099607229232788
399.0,1658007255007,1.7939404249191284
400.0,1658007255943,1.879262924194336
401.0,1658007256878,1.922969937324524
402.0,1658007257807,1.6721054315567017
403.0,1658007258739,1.9008046388626099
404.0,1658007259670,1.859442949295044
405.0,1658007260601,1.791313648223877
406.0,1658007261535,1.8269551992416382
407.0,1658007262465,1.8006784915924072
408.0,1658007263394,1.6804258823394775
409.0,1658007264324,1.8790491819381714
410.0,1658007265257,1.824026346206665
411.0,1658007266193,1.9027067422866821
412.0,1658007267126,1.8422610759735107
413.0,1658007268065,1.7823525667190552
414.0,1658007268997,1.9109933376312256
415.0,1658007269929,1.8395692110061646
416.0,1658007270861,1.7236130237579346
417.0,1658007271794,1.8555690050125122
418.0,1658007272727,1.934833288192749
419.0,1658007273660,1.9210337400436401
420.0,1658007274593,1.812773585319519
421.0,1658007275526,1.5138534307479858
422.0,1658007276457,1.7208425998687744
423.0,1658007277391,1.8971339464187622
424.0,1658007278325,1.8644992113113403
425.0,1658007279259,2.056182622909546
426.0,1658007280194,1.9010567665100098
427.0,1658007281128,1.6674530506134033
428.0,1658007282061,2.0928609371185303
429.0,1658007282994,1.5797663927078247
430.0,1658007283934,1.8371964693069458
431.0,1658007284867,2.0546698570251465
432.0,1658007285803,1.8959357738494873
433.0,1658007286737,1.963727355003357
434.0,1658007287672,1.8314157724380493
435.0,1658007288611,1.8696686029434204
436.0,1658007289551,1.9153133630752563
437.0,1658007290488,1.8371268510818481
438.0,1658007291430,1.8283511400222778
439.0,1658007292366,1.9459928274154663
440.0,1658007293304,1.9671880006790161
441.0,1658007294240,1.8077014684677124
442.0,1658007295175,1.807957649230957
443.0,1658007296113,1.5992355346679688
444.0,1658007297049,2.1028635501861572
445.0,1658007297987,2.0277938842773438
446.0,1658007298923,2.2052664756774902
447.0,1658007299866,1.7998706102371216
448.0,1658007300809,1.9367711544036865
449.0,1658007322466,2.0277130603790283
450.0,1658007323407,1.721206545829773
451.0,1658007324338,1.6065199375152588
452.0,1658007325270,1.659530520439148
453.0,1658007326203,1.8550657033920288
454.0,1658007327133,2.17754864692688
455.0,1658007328065,1.5555906295776367
456.0,1658007328996,1.8662281036376953
457.0,1658007329925,1.8743383884429932
458.0,1658007330861,1.8247711658477783
459.0,1658007331791,1.4607430696487427
460.0,1658007332722,2.128541946411133
461.0,1658007333652,1.5853286981582642
462.0,1658007334584,1.7997822761535645
463.0,1658007335517,1.8640798330307007
464.0,1658007336449,1.876104712486267
465.0,1658007337380,1.9783867597579956
466.0,1658007338311,1.7680189609527588
467.0,1658007339241,2.1620092391967773
468.0,1658007340176,1.9755669832229614
469.0,1658007341108,2.019534111022949
470.0,1658007342042,1.8663572072982788
471.0,1658007342974,1.8115442991256714
472.0,1658007343907,1.6803685426712036
473.0,1658007344841,1.789588212966919
474.0,1658007345774,1.781243920326233
475.0,1658007346708,1.7949728965759277
476.0,1658007347642,1.9162933826446533
477.0,1658007348575,1.6721218824386597
478.0,1658007349509,1.8020552396774292
479.0,1658007350443,1.7918131351470947
480.0,1658007351377,1.9124560356140137
481.0,1658007352311,2.0072827339172363
482.0,1658007353249,1.9246211051940918
483.0,1658007354183,1.999392032623291
484.0,1658007355118,1.7658628225326538
485.0,1658007356056,2.106605291366577
486.0,1658007356991,2.0098626613616943
487.0,1658007357926,1.7869069576263428
488.0,1658007358862,1.8352947235107422
489.0,1658007359797,1.8328074216842651
490.0,1658007360732,1.565794825553894
491.0,1658007361667,1.8187572956085205
492.0,1658007362602,2.0875093936920166
493.0,1658007363537,1.7835111618041992
494.0,1658007364473,1.7887476682662964
495.0,1658007365409,1.7107350826263428
496.0,1658007366345,1.8103071451187134
497.0,1658007367281,2.060720920562744
498.0,1658007368222,2.060114622116089
499.0,1658007389533,1.755814790725708
500.0,1658007390464,1.6018240451812744
501.0,1658007391398,1.8482838869094849
502.0,1658007392327,1.7960847616195679
503.0,1658007393261,1.6714189052581787
504.0,1658007394194,1.8107415437698364
505.0,1658007395124,1.9193949699401855
506.0,1658007396055,1.9615356922149658
507.0,1658007396986,1.9881330728530884
508.0,1658007397917,2.0416462421417236
509.0,1658007398850,1.691624641418457
510.0,1658007399782,1.8088847398757935
511.0,1658007400713,1.9712525606155396
512.0,1658007401645,1.8085676431655884
513.0,1658007402578,1.7754629850387573
514.0,1658007403509,1.894641637802124
515.0,1658007404441,1.692793607711792
516.0,1658007405372,1.7981458902359009
517.0,1658007406304,1.8354170322418213
518.0,1658007407235,2.0588159561157227
519.0,1658007408176,1.902428388595581
520.0,1658007409114,1.8622039556503296
521.0,1658007410048,2.1339690685272217
522.0,1658007410982,1.6671804189682007
523.0,1658007411914,2.027738332748413
524.0,1658007412848,1.8868465423583984
525.0,1658007413781,1.939051628112793
526.0,1658007414714,1.7062262296676636
527.0,1658007415649,1.681808590888977
528.0,1658007416581,1.9685182571411133
529.0,1658007417515,1.9694361686706543
530.0,1658007418449,1.814992904663086
531.0,1658007419383,1.9218556880950928
532.0,1658007420317,1.6150156259536743
533.0,1658007421254,1.6192740201950073
534.0,1658007422188,1.798169493675232
535.0,1658007423123,1.9172062873840332
536.0,1658007424058,1.7828916311264038
537.0,1658007424997,1.732603907585144
538.0,1658007425936,1.7537007331848145
539.0,1658007426873,1.8233109712600708
540.0,1658007427809,2.0646960735321045
541.0,1658007428745,1.7049367427825928
542.0,1658007429698,1.9121109247207642
543.0,1658007430641,1.752766728401184
544.0,1658007431577,1.7412521839141846
545.0,1658007432514,1.9172322750091553
546.0,1658007433451,1.9050685167312622
547.0,1658007434387,1.8058769702911377
548.0,1658007435331,1.8486324548721313
549.0,1658007456829,1.8112869262695312
550.0,1658007457760,1.91337251663208
551.0,1658007458692,1.7638742923736572
552.0,1658007459621,1.8688418865203857
553.0,1658007460553,1.6770681142807007
554.0,1658007461490,2.0242788791656494
555.0,1658007462435,1.7344927787780762
556.0,1658007463377,1.8819291591644287
557.0,1658007464316,1.7519575357437134
558.0,1658007465247,1.9111512899398804
559.0,1658007466178,1.9236036539077759
560.0,1658007467115,1.7030704021453857
561.0,1658007468047,1.7734615802764893
562.0,1658007468979,1.9882118701934814
563.0,1658007469910,1.9938576221466064
564.0,1658007470842,1.9554182291030884
565.0,1658007471774,1.4616210460662842
566.0,1658007472707,1.8969759941101074
567.0,1658007473639,1.907233715057373
568.0,1658007474573,1.7548726797103882
569.0,1658007475506,1.533428430557251
570.0,1658007476438,1.8400835990905762
571.0,1658007477371,2.062793254852295
572.0,1658007478308,1.6813549995422363
573.0,1658007479241,1.634400725364685
574.0,1658007480175,1.9390289783477783
575.0,1658007481108,1.9063488245010376
576.0,1658007482042,1.7330249547958374
577.0,1658007482976,1.7539653778076172
578.0,1658007483909,1.8152525424957275
579.0,1658007484841,1.8502715826034546
580.0,1658007485775,1.699228048324585
581.0,1658007486709,1.9206347465515137
582.0,1658007487646,1.5877684354782104
583.0,1658007488581,1.9058793783187866
584.0,1658007489515,1.645051121711731
585.0,1658007490452,1.934515357017517
586.0,1658007491387,1.9791127443313599
587.0,1658007492324,1.9453507661819458
588.0,1658007493265,1.9942517280578613
589.0,1658007494199,2.0517358779907227
590.0,1658007495135,1.645969271659851
591.0,1658007496069,1.7703368663787842
592.0,1658007497004,2.189993143081665
593.0,1658007497939,2.084399938583374
594.0,1658007498875,2.043635606765747
595.0,1658007499810,1.902241826057434
596.0,1658007500747,1.6856696605682373
597.0,1658007501682,1.7553067207336426
598.0,1658007502618,2.1424195766448975
599.0,1658007523700,1.6852903366088867
600.0,1658007524630,1.7429097890853882
601.0,1658007525560,1.7215981483459473
602.0,1658007526490,1.8636274337768555
603.0,1658007527420,1.8794894218444824
604.0,1658007528350,1.7329723834991455
605.0,1658007529281,1.643594741821289
606.0,1658007530215,1.8029534816741943
607.0,1658007531144,1.6348456144332886
608.0,1658007532073,1.8056102991104126
609.0,1658007533003,1.7747819423675537
610.0,1658007533932,1.832913875579834
611.0,1658007534864,1.763359546661377
612.0,1658007535797,1.5655938386917114
613.0,1658007536727,1.9089559316635132
614.0,1658007537659,1.8727054595947266
615.0,1658007538590,1.90656316280365
616.0,1658007539530,1.8524363040924072
617.0,1658007540463,2.077674627304077
618.0,1658007541397,1.8785078525543213
619.0,1658007542330,1.9390491247177124
620.0,1658007543271,1.785729169845581
621.0,1658007544218,2.0081732273101807
622.0,1658007545160,1.9296032190322876
623.0,1658007546101,1.889137625694275
624.0,1658007547040,1.730334758758545
625.0,1658007547983,1.9496018886566162
626.0,1658007548924,1.7426917552947998
627.0,1658007549861,2.016252279281616
628.0,1658007550806,1.5302187204360962
629.0,1658007551758,1.802613615989685
630.0,1658007552708,1.802930235862732
631.0,1658007553655,2.015991687774658
632.0,1658007554599,1.9016821384429932
633.0,1658007555542,2.1017467975616455
634.0,1658007556478,1.9272406101226807
635.0,1658007557419,1.720134973526001
636.0,1658007558353,2.070786476135254
637.0,1658007559288,1.5777859687805176
638.0,1658007560223,1.803220510482788
639.0,1658007561160,1.732580542564392
640.0,1658007562096,1.6124814748764038
641.0,1658007563031,1.8175052404403687
642.0,1658007563967,1.5635769367218018
643.0,1658007564903,1.8593807220458984
644.0,1658007565844,1.6125479936599731
645.0,1658007566781,1.7450854778289795
646.0,1658007567719,1.9079762697219849
647.0,1658007568662,1.8846070766448975
648.0,1658007569598,1.900753140449524
649.0,1658007591726,1.8905913829803467
650.0,1658007592655,1.888230562210083
651.0,1658007593593,1.843845248222351
652.0,1658007594523,1.8364189863204956
653.0,1658007595452,1.580894947052002
654.0,1658007596382,1.7745392322540283
655.0,1658007597311,1.7328463792800903
656.0,1658007598240,1.9741435050964355
657.0,1658007599172,1.6792409420013428
658.0,1658007600103,2.060795307159424
659.0,1658007601035,1.9100614786148071
660.0,1658007601965,1.5244778394699097
661.0,1658007602896,1.7783344984054565
662.0,1658007603827,1.6889125108718872
663.0,1658007604769,1.43486750125885
664.0,1658007605698,1.9355075359344482
665.0,1658007606628,1.8965264558792114
666.0,1658007607561,1.7073099613189697
667.0,1658007608492,1.5995510816574097
668.0,1658007609424,1.7990907430648804
669.0,1658007610363,1.8247909545898438
670.0,1658007611296,1.869312047958374
671.0,1658007612228,1.7730640172958374
672.0,1658007613160,1.6482281684875488
673.0,1658007614091,1.9841471910476685
674.0,1658007615024,1.8230146169662476
675.0,1658007615957,1.818839192390442
676.0,1658007616890,1.544071912765503
677.0,1658007617823,1.4560941457748413
678.0,1658007618756,1.8753660917282104
679.0,1658007619690,1.8310550451278687
680.0,1658007620622,1.9955308437347412
681.0,1658007621555,1.9028730392456055
682.0,1658007622497,1.8393173217773438
683.0,1658007623432,1.633617639541626
684.0,1658007624367,1.7222720384597778
685.0,1658007625302,1.7526029348373413
686.0,1658007626236,1.712169885635376
687.0,1658007627170,2.115429401397705
688.0,1658007628104,1.942145586013794
689.0,1658007629040,1.9565112590789795
690.0,1658007629975,1.9851797819137573
691.0,1658007630913,1.704302430152893
692.0,1658007631847,1.7607423067092896
693.0,1658007632782,1.9672478437423706
694.0,1658007633718,1.6120299100875854
695.0,1658007634655,1.7041372060775757
696.0,1658007635591,1.7130625247955322
697.0,1658007636525,1.9132239818572998
698.0,1658007637467,1.8133106231689453
699.0,1658007659056,1.8128070831298828
700.0,1658007659985,1.6166388988494873
701.0,1658007660915,1.9009093046188354
702.0,1658007661845,1.7223036289215088
703.0,1658007662775,1.8338165283203125
704.0,1658007663706,1.720174789428711
705.0,1658007664637,1.8877919912338257
706.0,1658007665569,1.6899349689483643
707.0,1658007666500,1.8483786582946777
708.0,1658007667431,1.8374601602554321
709.0,1658007668364,1.8870881795883179
710.0,1658007669296,1.8146181106567383
711.0,1658007670229,1.5951014757156372
712.0,1658007671161,1.7443617582321167
713.0,1658007672092,1.7280274629592896
714.0,1658007673025,1.7592003345489502
715.0,1658007673959,1.7473492622375488
716.0,1658007674891,1.8593544960021973
717.0,1658007675821,1.7752118110656738
718.0,1658007676752,1.9836176633834839
719.0,1658007677684,1.5593068599700928
720.0,1658007678622,1.8505661487579346
721.0,1658007679555,1.6866217851638794
722.0,1658007680487,1.8049006462097168
723.0,1658007681421,1.8445072174072266
724.0,1658007682354,1.8688147068023682
725.0,1658007683289,1.6847949028015137
726.0,1658007684227,1.9236210584640503
727.0,1658007685166,1.6942832469940186
728.0,1658007686103,1.7390694618225098
729.0,1658007687049,1.5296671390533447
730.0,1658007687998,1.7624223232269287
731.0,1658007688943,1.490454912185669
732.0,1658007689878,1.6927368640899658
733.0,1658007690813,1.8160171508789062
734.0,1658007691777,1.7136261463165283
735.0,1658007692713,1.6470043659210205
736.0,1658007693647,1.7774955034255981
737.0,1658007694583,1.8618881702423096
738.0,1658007695518,1.760299563407898
739.0,1658007696453,2.1047327518463135
740.0,1658007697389,2.0477466583251953
741.0,1658007698323,1.9909998178482056
742.0,1658007699259,1.5671210289001465
743.0,1658007700202,1.8452248573303223
744.0,1658007701138,1.876202940940857
745.0,1658007702073,1.6391597986221313
746.0,1658007703014,1.5476422309875488
747.0,1658007703950,1.826877474784851
748.0,1658007704891,1.816077709197998
